EmployeeID,First_Name,Surname,StreetAddress,City,StateFull,ZipCode,Country,CountryFull,Age,Office,Start_Date,Termination_Date,Office_Type,Department,Currency,Bonus_pct,Job_title,DOB,level,Active Status,Job_Profile,Compensation,start_year,termination_year,tenure_months,tenure_years,State_code,Salary(USD)
100092,William,Ham,1085 Rainbow Road,Phoenix,Arizona,85034,US,United States,58.0,Boulder,2010-05-31,2014-11-03 00:00:00.000000,Technology,Technology,USD,0.15,Senior Software Engineer,1965-12-10,Senior,0,JP_1046,140000.0,2010,2014,53.9,4.4301369863013695,AZ,93000.0
100093,Byron,Rauch,4759 Adamsville Road,Laredo,Texas,78040,US,United States,56.0,NYC,2010-06-07,2011-05-13 00:00:00.000000,Corporate,Customer Service,USD,0.15,Associate Account Manager,1967-07-09,Associate,0,JP_1019,,2010,2011,11.333333333333334,0.9315068493150684,TX,54000.0
100094,Lynda,Brooks,372 Clifford Street,Hayward,California,94545,US,United States,53.0,NYC,2010-06-07,2012-07-20 00:00:00.000000,Corporate,Sales,USD,0.15,Sales Team Lead,1970-09-16,Senior,0,JP_1039,95000.0,2010,2012,25.8,2.1205479452054794,CA,77000.0
100095,Bobbie,Huskins,4543 Charles Street,Whitmore Lake,Michigan,48189,US,United States,60.0,Boulder,2010-06-07,,Technology,Technology,USD,0.15,Software Engineer,1963-10-24,Individual Contributor,1,JP_1043,110000.0,2010,0,158.82288481628242,13.053935738324583,MI,97000.0
100096,Barbara,Brooks,722 Reppert Coal Road,Detroit,Michigan,48226,US,United States,47.0,Boulder,2010-06-07,2011-01-11 00:00:00.000000,Technology,Technology,USD,0.3,"VP, Technology",1976-09-19,VP,0,JP_1047,325000.0,2010,2011,7.266666666666667,0.5972602739726027,MI,91000.0
100097,Hilda,Johnson,858 Badger Pond Lane,Tampa,Florida,33619,US,United States,38.0,NYC,2010-06-14,2014-10-20 00:00:00.000000,Corporate,Sales,USD,0.2,Sales Manager,1985-12-20,Manager,0,JP_1037,120000.0,2010,2014,52.96666666666667,4.353424657534247,FL,77000.0
100098,Brad,Anderson,3427 Mount Street,Mount Pleasant,Michigan,48858,US,United States,55.0,Boulder,2010-06-21,2020-07-28 00:00:00.000000,Technology,Technology,USD,0.15,Software Engineer,1969-01-01,Individual Contributor,0,JP_1043,110000.0,2010,2020,123.0,10.10958904109589,MI,91000.0
100099,John,Santiago,4867 Ingram Road,Asheboro,North Carolina,27203,US,United States,64.0,Boulder,2010-06-21,,Technology,Technology,USD,0.15,Software Engineer,1959-08-17,Individual Contributor,1,JP_1043,110000.0,2010,0,158.35621814961576,13.015579573941022,NC,92000.0
100100,Rita,Freeman,4872 Kelly Drive,Wheeling,West Virginia,26003,US,United States,29.0,Boulder,2010-06-21,2011-05-10 00:00:00.000000,Technology,Technology,USD,0.15,Software Engineer,1994-09-13,Individual Contributor,0,JP_1043,110000.0,2010,2011,10.766666666666667,0.8849315068493151,WV,97000.0
100101,Jonathan,Diaz,1700 Elsie Drive,Sioux Falls,South Dakota,57102,US,United States,57.0,NYC,2010-06-28,2013-02-25 00:00:00.000000,Corporate,Marketing,USD,0.1,"Associate, Marketing",1966-04-14,Associate,0,JP_1030,120000.0,2010,2013,32.43333333333333,2.665753424657534,SD,83000.0
100102,Nicki,Watts,1855 Trainer Avenue,Peoria,Illinois,61602,US,United States,55.0,NYC,2010-06-28,2015-03-23 00:00:00.000000,Corporate,Sales,USD,0.15,Account Executive,1968-07-24,Individual Contributor,0,JP_1034,85000.0,2010,2015,57.63333333333333,4.736986301369863,IL,72000.0
100103,Antoinette,Haugland,3899 Geraldine Lane,New York,New York,10121,US,United States,64.0,Boulder,2010-06-28,,Technology,Technology,USD,0.15,Software Engineer,1959-01-14,Individual Contributor,1,JP_1043,110000.0,2010,0,158.1228848162824,12.99640149174924,NY,96000.0
100104,Hugo,Miller,3347 Modoc Alley,Shoshone,Idaho,83352,US,United States,60.0,Boulder,2010-06-28,2010-09-02 00:00:00.000000,Technology,Technology,USD,0.15,Software Engineer,1963-11-23,Individual Contributor,0,JP_1043,110000.0,2010,2010,2.2,0.18082191780821918,ID,94000.0
100105,Walter,Davis,3328 Preston Street,Phoenix,Arizona,85034,US,United States,29.0,Boulder,2010-06-28,2011-11-21 00:00:00.000000,Technology,Technology,USD,0.2,"Director, Engineering",1994-12-30,Director,0,JP_1045,200000.0,2010,2011,17.033333333333335,1.4,AZ,92000.0
100106,Anna,Grande,Bugrden 57,BERGEN,,05003,NO,Norway,62.0,Oslo,2010-06-28,,Technology,Technology,NOK,0.15,Software Engineer,1961-05-19,Individual Contributor,1,JP_1043,110000.0,2010,0,158.1228848162824,12.99640149174924,,50688.38399037015
100107,James,Johnson,2398 Jett Lane,Gardena,California,90247,US,United States,29.0,NYC,2010-07-05,2012-10-18 00:00:00.000000,Corporate,Sales,USD,0.2,Sales Manager,1994-07-13,Manager,0,JP_1037,120000.0,2010,2012,27.866666666666667,2.2904109589041095,CA,74000.0
100108,Jeremy,Miller,4500 Harry Place,Gastonia,North Carolina,28052,US,United States,47.0,NYC,2010-07-05,2022-02-12 00:00:00.000000,Corporate,Customer Service,USD,0.15,Account Manager,1976-06-12,Individual Contributor,0,JP_1020,70000.0,2010,2022,141.33333333333334,11.616438356164384,NC,58000.0
100109,Emerald,Vega,2588 Southern Street,Bohemia,New York,11716,US,United States,53.0,NYC,2010-07-12,,Corporate,Sales,USD,0.2,Regional Sales Manager,1970-10-16,Manager,1,JP_1036,140000.0,2010,0,157.65621814961574,12.958045327365678,NY,75000.0
100110,Betty,Phelps,2262 Neuport Lane,Cartersville,Georgia,30120,US,United States,34.0,Boulder,2010-07-12,2020-02-29 00:00:00.000000,Technology,Technology,USD,0.2,"Director, Engineering",1989-10-16,Director,0,JP_1045,200000.0,2010,2020,117.3,9.64109589041096,GA,93000.0
100111,Agnes,Metz,3796 Arrowood Drive,Jacksonville,Florida,32202,US,United States,37.0,Boulder,2010-07-12,2014-06-27 00:00:00.000000,Technology,Technology,USD,0.15,Software Engineer,1986-07-28,Individual Contributor,0,JP_1043,110000.0,2010,2014,48.2,3.9616438356164383,FL,99000.0
100112,Ashley,Port,1964 Oak Street,Rome,New York,13440,US,United States,30.0,NYC,2010-07-19,,Corporate,Customer Service,USD,0.15,Account Manager,1993-12-09,Individual Contributor,1,JP_1020,70000.0,2010,0,157.42288481628242,12.938867245173897,NY,54000.0
100113,Robert,Sisneros,4284 Peck Court,Santa Ana,California,92705,US,United States,60.0,Boulder,2010-07-19,,Technology,Technology,USD,0.15,Software Engineer,1963-02-11,Individual Contributor,1,JP_1043,110000.0,2010,0,157.42288481628242,12.938867245173897,CA,97000.0
100114,Emilie,Meland,Gjerlwsveien 224,GRESSVIK,,01621,NO,Norway,46.0,Oslo,2010-07-19,,Technology,Technology,NOK,0.15,Software Engineer,1977-10-18,Individual Contributor,1,JP_1043,110000.0,2010,0,157.42288481628242,12.938867245173897,,50876.46704784833
100115,Heath,Roland,2708 Masonic Hill Road,Little Rock,Arkansas,72201,US,United States,62.0,NYC,2010-07-26,2010-12-30 00:00:00.000000,Corporate,Sales,USD,0.15,Account Executive,1961-06-15,Individual Contributor,0,JP_1034,85000.0,2010,2010,5.233333333333333,0.4301369863013699,AR,78000.0
100116,Eleanor,Cook,4621 Gladwell Street,Longview,Texas,75601,US,United States,54.0,NYC,2010-07-26,,Corporate,Corporate,USD,0.15,Finance Coordinator,1969-08-30,Individual Contributor,1,JP_1009,55000.0,2010,0,157.1895514829491,12.919689162982117,TX,62000.0
100117,Gwendolyn,Bateman,28 Turnpike Drive,Huntsville,Alabama,35816,US,United States,68.0,NYC,2010-07-26,2020-02-20 00:00:00.000000,Corporate,Marketing,USD,0.3,"VP, Marketing",1955-01-26,VP,0,JP_1031,250000.0,2010,2020,116.53333333333333,9.578082191780823,AL,83000.0
100118,Sally,Johnston,3024 Ben Street,East Lansing,Michigan,48823,US,United States,47.0,NYC,2010-07-26,2013-11-12 00:00:00.000000,Corporate,Sales,USD,0.1,"Associate, Sales",1976-04-01,Associate,0,JP_1040,75000.0,2010,2013,40.166666666666664,3.3013698630136985,MI,70000.0
100119,Timothy,Alarcon,2118 Glen Street,Madisonville,Kentucky,42431,US,United States,39.0,NYC,2010-07-26,2021-05-22 00:00:00.000000,Corporate,Customer Service,USD,0.15,Senior Account Manager,1984-04-24,Senior,0,JP_1022,100000.0,2010,2021,131.76666666666668,10.830136986301369,KY,58000.0
100120,Barbara,Thomas,3826 Havanna Street,Winston Salem,North Carolina,27101,US,United States,47.0,Boulder,2010-07-26,2013-03-20 00:00:00.000000,Technology,Technology,USD,0.3,"VP, Technology",1976-12-26,VP,0,JP_1047,325000.0,2010,2013,32.266666666666666,2.652054794520548,NC,92000.0
100121,Robert,Copeland,4849 Mudlick Road,Yakima,Washington,98902,US,United States,65.0,Boulder,2010-07-26,2020-02-23 00:00:00.000000,Technology,Technology,USD,0.15,Software Engineer,1958-11-05,Individual Contributor,0,JP_1043,110000.0,2010,2020,116.63333333333334,9.586301369863014,WA,92000.0
100122,Hyman,Northrop,2802 Snider Street,Centennial,Colorado,80111,US,United States,54.0,Boulder,2010-07-26,2011-10-26 00:00:00.000000,Technology,Technology,USD,0.15,Software Engineer,1969-03-12,Individual Contributor,0,JP_1043,110000.0,2010,2011,15.233333333333333,1.252054794520548,CO,97000.0
100123,Elizabeth,Carr,4662 Mount Street,Saginaw,Michigan,48601,US,United States,66.0,NYC,2010-08-02,2013-07-18 00:00:00.000000,Corporate,Marketing,USD,0.15,Programmatic Marketing Specialist,1957-09-16,Individual Contributor,0,JP_1028,70000.0,2010,2013,36.03333333333333,2.9616438356164383,MI,85000.0
100124,Naomi,Bedard,987 Crummit Lane,Omaha,Nebraska,68134,US,United States,70.0,NYC,2010-08-09,2015-01-19 00:00:00.000000,Corporate,Marketing,USD,0.15,Programmatic Marketing Specialist,1953-04-12,Individual Contributor,0,JP_1028,70000.0,2010,2015,54.13333333333333,4.449315068493151,NE,82000.0
100125,Carlos,Golden,418 Lake Forest Drive,Yorktown Heights,New York,10598,US,United States,46.0,Boulder,2010-08-09,,Technology,Marketing,USD,0.15,Graphic Designer,1977-09-02,Individual Contributor,1,JP_1027,75000.0,2010,0,156.72288481628243,12.881332998598555,NY,79000.0
100126,Levi,Hernandez,4785 Par Drive,City Of Commerce,California,90040,US,United States,35.0,Boulder,2010-08-09,2013-07-08 00:00:00.000000,Technology,Technology,USD,0.15,Senior Software Engineer,1988-10-22,Senior,0,JP_1046,140000.0,2010,2013,35.46666666666667,2.915068493150685,CA,91000.0
100127,Amina,Amundsen,Krokveien 223,HAGAN,,01481,NO,Norway,50.0,Oslo,2010-08-09,,Technology,Technology,NOK,0.15,Senior Software Engineer,1973-05-07,Senior,1,JP_1046,140000.0,2010,0,156.72288481628243,12.881332998598555,,50124.1348179356
100128,Ruth,Chong,2391 McDonald Avenue,Orlando,Florida,32803,US,United States,48.0,NYC,2010-08-16,,Corporate,Customer Service,USD,0.15,Associate Account Manager,1975-05-12,Manager,1,JP_1018,,2010,0,156.48955148294908,12.862154916406775,FL,59000.0
100129,Kathleen,Boren,1320 Bailey Drive,Washington,Iowa,52353,US,United States,46.0,Boulder,2010-08-16,2012-08-21 00:00:00.000000,Technology,Technology,USD,0.15,Software Engineer,1977-08-13,Individual Contributor,0,JP_1043,110000.0,2010,2012,24.533333333333335,2.0164383561643837,IA,96000.0
100130,Andrew,Nelson,1147 Hoffman Avenue,New York,New York,10013,US,United States,46.0,Boulder,2010-08-16,2011-04-15 00:00:00.000000,Technology,Technology,USD,0.2,"Director, Engineering",1977-12-24,Director,0,JP_1045,200000.0,2010,2011,8.066666666666666,0.663013698630137,NY,93000.0
100131,David,Moore,4710 Neuport Lane,Norcross,Georgia,30071,US,United States,50.0,Boulder,2010-08-16,,Technology,Technology,USD,0.2,"Director, Engineering",1973-08-15,Director,1,JP_1045,200000.0,2010,0,156.48955148294908,12.862154916406775,GA,96000.0
100132,Wendell,Hutchison,3770 Marion Drive,Tampa,Florida,33602,US,United States,69.0,NYC,2010-08-23,,Corporate,Sales,USD,0.1,"Associate, Sales",1954-11-10,Associate,1,JP_1040,75000.0,2010,0,156.25621814961576,12.842976834214994,FL,72000.0
100133,Ashley,Orr,4215 Devils Hill Road,Jackson,Mississippi,39211,US,United States,47.0,NYC,2010-08-23,2014-08-04 00:00:00.000000,Corporate,Marketing,USD,0.15,Programmatic Marketing Specialist,1976-06-01,Individual Contributor,0,JP_1028,70000.0,2010,2014,48.06666666666667,3.9506849315068493,MS,77000.0
100134,George,Hardy,2073 Badger Pond Lane,Saint Petersburg,Florida,33711,US,United States,59.0,Boulder,2010-08-23,,Technology,Technology,USD,0.15,Senior Software Engineer,1964-02-19,Senior,1,JP_1046,140000.0,2010,0,156.25621814961576,12.842976834214994,FL,95000.0
100135,Margaret,Galloway,3978 Fieldcrest Road,Long Island City,New York,11101,US,United States,53.0,Boulder,2010-08-23,2013-05-14 00:00:00.000000,Technology,Technology,USD,0.15,Software Engineer,1970-07-11,Individual Contributor,0,JP_1043,110000.0,2010,2013,33.166666666666664,2.7260273972602738,NY,98000.0
100136,Samuel,Bakken,Kjrbokollen 126,SANDVIKA,,01337,NO,Norway,51.0,Oslo,2010-08-23,2020-11-19 00:00:00.000000,Technology,Technology,NOK,0.15,Software Engineer,1972-11-26,Individual Contributor,0,JP_1043,110000.0,2010,2020,124.7,10.24931506849315,,50500.300932891965
100137,Stephanie,Dixon,4912 Andell Road,Worthington,Ohio,43085,US,United States,45.0,NYC,2010-08-30,,Corporate,Corporate,USD,0.15,Finance Coordinator,1978-04-02,Individual Contributor,1,JP_1009,55000.0,2010,0,156.0228848162824,12.823798752023212,OH,64000.0
100138,Rita,Martinez,4617 Mill Street,Greenville,South Carolina,29607,US,United States,60.0,Boulder,2010-08-30,,Technology,Technology,USD,0.15,Software Engineer,1963-01-23,Individual Contributor,1,JP_1043,110000.0,2010,0,156.0228848162824,12.823798752023212,SC,91000.0
100139,Erica,Loos,4328 Grant Street,Chandler,Texas,75758,US,United States,44.0,NYC,2010-09-06,2013-05-28 00:00:00.000000,Corporate,Customer Service,USD,0.15,Account Manager,1979-04-01,Individual Contributor,0,JP_1020,70000.0,2010,2013,33.166666666666664,2.7260273972602738,TX,54000.0
100140,Jennie,Corkery,3765 Turnpike Drive,Alexander City,Alabama,35010,US,United States,44.0,NYC,2010-09-06,2020-02-01 00:00:00.000000,Corporate,Sales,USD,0.15,Account Executive,1979-05-15,Individual Contributor,0,JP_1034,85000.0,2010,2020,114.5,9.41095890410959,AL,78000.0
100141,Ernest,Williams,3868 Melville Street,Jackson,Tennessee,38301,US,United States,43.0,NYC,2010-09-06,2014-10-27 00:00:00.000000,Corporate,Customer Service,USD,0.15,Associate Account Manager,1980-11-05,Associate,0,JP_1019,,2010,2014,50.4,4.142465753424657,TN,58000.0
100142,Joe,Mendoza,949 Bobcat Drive,Beltsville,Maryland,20705,US,United States,38.0,NYC,2010-09-06,2012-11-29 00:00:00.000000,Corporate,Corporate,USD,0.15,Finance Coordinator,1985-05-28,Individual Contributor,0,JP_1009,55000.0,2010,2012,27.166666666666668,2.232876712328767,MD,65000.0
100143,Raymond,Snell,357 University Street,Seattle,Washington,98101,US,United States,43.0,Boulder,2010-09-06,2012-10-31 00:00:00.000000,Technology,Technology,USD,0.2,"Director, Engineering",1980-06-16,Director,0,JP_1045,200000.0,2010,2012,26.2,2.1534246575342464,WA,92000.0
100144,Karen,Walker,364 Twin Oaks Drive,Grand Rapids,Michigan,49503,US,United States,39.0,Boulder,2010-09-06,2012-04-16 00:00:00.000000,Technology,Technology,USD,0.15,Software Engineer,1984-09-06,Individual Contributor,0,JP_1043,110000.0,2010,2012,19.6,1.610958904109589,MI,94000.0
100145,Victor,Eidissen,Gravarstunet 19,SANDNES,,04327,NO,Norway,25.0,Oslo,2010-09-06,2021-02-12 00:00:00.000000,Technology,Technology,NOK,0.15,Software Engineer,1998-03-01,Individual Contributor,0,JP_1043,110000.0,2010,2021,127.06666666666666,10.443835616438356,,50218.17634667469
100146,Marie,Gano,834 Terra Cotta Street,Ponemah,Minnesota,56666,US,United States,42.0,Boulder,2010-09-13,2013-04-25 00:00:00.000000,Technology,Technology,USD,0.15,Software Engineer,1981-06-21,Individual Contributor,0,JP_1043,110000.0,2010,2013,31.833333333333332,2.6164383561643834,MN,92000.0
100147,Sharon,Castaldo,390 Joes Road,Castleton,New York,12033,US,United States,28.0,Boulder,2010-09-13,2011-06-02 00:00:00.000000,Technology,Technology,USD,0.15,Software Engineer,1995-06-10,Individual Contributor,0,JP_1043,110000.0,2010,2011,8.733333333333333,0.7178082191780822,NY,94000.0
100148,Victoria,Grace,213 Haul Road,Minneapolis,Minnesota,55402,US,United States,35.0,Boulder,2010-09-13,2010-11-19 00:00:00.000000,Technology,Technology,USD,0.15,Software Engineer,1988-12-21,Individual Contributor,0,JP_1043,110000.0,2010,2010,2.2333333333333334,0.18356164383561643,MN,94000.0
100149,Tomine,Tren,Myrfaret 166,SKI,,01406,NO,Norway,48.0,Oslo,2010-09-13,,Technology,Technology,NOK,0.2,"Director, Engineering",1975-11-29,Director,1,JP_1045,200000.0,2010,0,155.55621814961575,12.78544258763965,,50500.300932891965
100150,Nora,Valseth,Vestersvegen 103,HARSTAD,,09409,NO,Norway,35.0,Oslo,2010-09-13,2020-03-14 00:00:00.000000,Technology,Technology,NOK,0.2,"Director, Engineering",1988-03-30,Director,0,JP_1045,200000.0,2010,2020,115.66666666666667,9.506849315068493,,49936.05176045742
100151,Diana,Durbin,3327 Atha Drive,Bakersfield,California,93301,US,United States,36.0,SanJose,2010-09-13,2013-03-22 00:00:00.000000,Corporate,Technology,USD,0.15,IT,1987-11-19,Individual Contributor,0,JP_1042,80000.0,2010,2013,30.7,2.5232876712328767,CA,47000.0
100152,Michael,Navarra,1865 White River Way,Salt Lake City,Utah,84116,US,United States,42.0,NYC,2010-09-20,,Corporate,Marketing,USD,0.1,"Associate, Marketing",1981-10-13,Associate,1,JP_1030,120000.0,2010,0,155.32288481628242,12.76626450544787,UT,75000.0
100153,Francis,Mathews,3545 Wright Court,Birmingham,Alabama,35221,US,United States,58.0,Boulder,2010-09-20,2011-01-18 00:00:00.000000,Technology,Marketing,USD,0.1,"Associate, Marketing",1965-09-20,Associate,0,JP_1030,120000.0,2010,2011,4.0,0.3287671232876712,AL,79000.0
100154,Jennifer,Godwin,1637 Payne Street,Tazewell,Virginia,24651,US,United States,30.0,Boulder,2010-09-20,2022-03-08 00:00:00.000000,Technology,Technology,USD,0.15,Software Engineer,1993-10-20,Individual Contributor,0,JP_1043,110000.0,2010,2022,139.56666666666666,11.471232876712328,VA,100000.0
100155,Elias,Gjerstad,Henrik Gerners gate 115,MOSS,,01530,NO,Norway,35.0,Oslo,2010-09-20,,Technology,Technology,NOK,0.3,"VP, Technology",1988-06-15,VP,1,JP_1047,325000.0,2010,0,155.32288481628242,12.76626450544787,,50594.34246163106
100156,Cynthia,Ector,212 Gorby Lane,Hattiesburg,Mississippi,39402,US,United States,55.0,Boulder,2010-10-04,2011-03-08 00:00:00.000000,Technology,Technology,USD,0.15,Software Engineer,1968-10-08,Individual Contributor,0,JP_1043,110000.0,2010,2011,5.166666666666667,0.4246575342465753,MS,96000.0
100157,Bill,Morgan,4379 Monroe Avenue,Fort Myers,Florida,33912,US,United States,35.0,Boulder,2010-10-04,,Technology,Technology,USD,0.2,"Director, Engineering",1988-01-22,Director,1,JP_1045,200000.0,2010,0,154.85621814961576,12.727908341064309,FL,98000.0
100158,Kenneth,Talley,549 Tori Lane,Salt Lake City,Utah,84104,US,United States,54.0,NYC,2010-10-11,2012-03-30 00:00:00.000000,Corporate,Corporate,USD,0.15,AP Specialist,1969-09-29,Individual Contributor,0,JP_1004,65000.0,2010,2012,17.866666666666667,1.4684931506849315,UT,61000.0
100159,Corey,Boatright,3727 Plainfield Avenue,Syracuse,New York,13202,US,United States,36.0,Boulder,2010-10-11,2015-06-29 00:00:00.000000,Technology,Technology,USD,0.15,Software Engineer,1987-12-24,Individual Contributor,0,JP_1043,110000.0,2010,2015,57.4,4.717808219178083,NY,94000.0
100160,Vincent,Beasley,699 Owen Lane,Akron,Ohio,44308,US,United States,48.0,Boulder,2010-10-11,2014-06-17 00:00:00.000000,Technology,Technology,USD,0.15,Software Engineer,1975-02-20,Individual Contributor,0,JP_1043,110000.0,2010,2014,44.833333333333336,3.684931506849315,OH,95000.0
100161,Michael,Bell,312 Pinnickinnick Street,Newark,New Jersey,07102,US,United States,41.0,NYC,2010-10-18,2011-12-30 00:00:00.000000,Corporate,Customer Service,USD,0.15,Account Manager,1982-05-24,Individual Contributor,0,JP_1020,70000.0,2010,2011,14.6,1.2,NJ,55000.0
100162,Geraldine,Hernandez,124 Zimmerman Lane,Los Angeles,California,90013,US,United States,50.0,NYC,2010-10-18,,Corporate,Corporate,USD,0.15,FP&A Analyst,1973-02-17,Individual Contributor,1,JP_1005,70000.0,2010,0,154.3895514829491,12.689552176680747,CA,70000.0
100163,Lavon,Daniels,3396 Sigley Road,Fort Worth,Kansas,76102,US,United States,65.0,Boulder,2010-10-18,2013-11-13 00:00:00.000000,Technology,Technology,USD,0.15,Software Engineer,1958-07-25,Individual Contributor,0,JP_1043,110000.0,2010,2013,37.4,3.073972602739726,KS,94000.0
100164,Deborah,Rhodes,4164 Ingram Street,Springfield,Ohio,45501,US,United States,43.0,NYC,2010-10-25,2014-11-18 00:00:00.000000,Corporate,Customer Service,USD,0.15,Account Manager,1980-01-22,Individual Contributor,0,JP_1020,70000.0,2010,2014,49.5,4.068493150684931,OH,59000.0
